Summary for Savings Accounts - EUR						
Description	Amount					
Saldo początkowe	0€					
Suma wpłat	697,92€					
Suma wypłat	613,84€					
Łączna kwota zarobionych odsetek	1,66€					
Podatek ogółem	0€					
Opłaty ogółem	0€					
Saldo końcowe	85,74€					
						
Summary for Savings Accounts - PLN						
Description	Amount					
Saldo początkowe	0 PLN					
Suma wpłat	1 300,00 PLN					
Suma wypłat	1 310,09 PLN					
Łączna kwota zarobionych odsetek	10,09 PLN					
Podatek ogółem	0 PLN					
Opłaty ogółem	0 PLN					
Saldo końcowe	0 PLN					
						
Summary for Crypto						
Sells summary	Amount					
Wpływy brutto	7,95$					
Podstawa kosztowa	0$					
Zrealizowany zysk/strata brutto	7,95$					
						
Transactions for Savings Accounts - EUR						
Date	Description	Money out	Money in	Balance		
27 lut 2024	4 sty 2025	DOT	0.00007599	0$	0$	0$
27 lut 2024	4 sty 2025	DOT	0.00002658	0$	0$	0$
27 lut 2024	4 sty 2025	DOT	0.00007909	0$	0$	0$
27 lut 2024	4 sty 2025	DOT	0.00005568	0$	0$	0$
28 lut 2024	4 sty 2025	DOT	0.00003522	0$	0$	0$
28 lut 2024	4 sty 2025	DOT	0.00002137	0$	0$	0$
28 lut 2024	4 sty 2025	DOT	0.00005055	0$	0$	0$
28 lut 2024	4 sty 2025	DOT	0.00007898	0$	0$	0$
28 lut 2024	4 sty 2025	DOT	0.00003995	0$	0$	0$
29 lut 2024	4 sty 2025	DOT	0.00004566	0$	0$	0$
29 lut 2024	4 sty 2025	DOT	0.00008031	0$	0$	0$
29 lut 2024	4 sty 2025	DOT	0.00001716	0$	0$	0$
29 lut 2024	4 sty 2025	DOT	0.00004401	0$	0$	0$
29 lut 2024	4 sty 2025	DOT	0.00000638	0$	0$	0$
1 Mar 2024	4 sty 2025	DOT	0.0000211	0$	0$	0$
1 Mar 2024	4 sty 2025	DOT	0.0000351	0$	0$	0$
1 Mar 2024	4 sty 2025	DOT	0.00005636	0$	0$	0$
1 Mar 2024	4 sty 2025	DOT	0.00008198	0$	0$	0$
2 Mar 2024	4 sty 2025	DOT	0.00007162	0$	0$	0$
2 Mar 2024	4 sty 2025	DOT	0.00004009	0$	0$	0$
2 Mar 2024	4 sty 2025	DOT	0.00008316	0$	0$	0$
3 Mar 2024	4 sty 2025	DOT	0.00006289	0$	0$	0$
3 Mar 2024	4 sty 2025	DOT	0.00008358	0$	0$	0$
4 Mar 2024	4 sty 2025	DOT	0.00004748	0$	0$	0$
7 Mar 2024	4 sty 2025	DOT	0.00007863	0$	0$	0$
7 Mar 2024	4 sty 2025	DOT	0.00001195	0$	0$	0$
8 Mar 2024	4 sty 2025	DOT	0.00004853	0$	0$	0$
8 Mar 2024	4 sty 2025	DOT	0.00001632	0$	0$	0$
8 Mar 2024	4 sty 2025	DOT	0.00003757	0$	0$	0$
8 Mar 2024	4 sty 2025	DOT	0.00005114	0$	0$	0$
8 Mar 2024	4 sty 2025	DOT	0.00005919	0$	0$	0$
8 Mar 2024	4 sty 2025	DOT	0.00008243	0$	0$	0$
9 Mar 2024	4 sty 2025	DOT	0.00004205	0$	0$	0$
9 Mar 2024	4 sty 2025	DOT	0.00001538	0$	0$	0$
9 Mar 2024	4 sty 2025	DOT	0.00004737	0$	0$	0$
9 Mar 2024	4 sty 2025	DOT	0.00008056	0$	0$	0$
9 Mar 2024	4 sty 2025	DOT	0.00000925	0$	0$	0$
9 Mar 2024	4 sty 2025	DOT	0.00001713	0$	0$	0$
10 Mar 2024	4 sty 2025	DOT	0.0000189	0$	0$	0$
10 Mar 2024	4 sty 2025	DOT	0.00005643	0$	0$	0$
10 Mar 2024	4 sty 2025	DOT	0.000046	0$	0$	0$
10 Mar 2024	4 sty 2025	DOT	0.00005788	0$	0$	0$
10 Mar 2024	4 sty 2025	DOT	0.00008082	0$	0$	0$
10 Mar 2024	4 sty 2025	DOT	0.00004255	0$	0$	0$
11 Mar 2024	4 sty 2025	DOT	0.00000939	0$	0$	0$
11 Mar 2024	4 sty 2025	DOT	0.00001324	0$	0$	0$
11 Mar 2024	4 sty 2025	DOT	0.00004883	0$	0$	0$
11 Mar 2024	4 sty 2025	DOT	0.0000423	0$	0$	0$
12 Mar 2024	4 sty 2025	DOT	0.00003897	0$	0$	0$
12 Mar 2024	4 sty 2025	DOT	0.00008217	0$	0$	0$
12 Mar 2024	4 sty 2025	DOT	0.00003114	0$	0$	0$
12 Mar 2024	4 sty 2025	DOT	0.00008699	0$	0$	0$
12 Mar 2024	4 sty 2025	DOT	0.00006278	0$	0$	0$
13 Mar 2024	4 sty 2025	DOT	0.00004478	0$	0$	0$
13 Mar 2024	4 sty 2025	DOT	0.00008261	0$	0$	0$
13 Mar 2024	4 sty 2025	DOT	0.0000539	0$	0$	0$
13 Mar 2024	4 sty 2025	DOT	0.00005634	0$	0$	0$
14 Mar 2024	4 sty 2025	DOT	0.00005845	0$	0$	0$
14 Mar 2024	4 sty 2025	DOT	0.00008718	0$	0$	0$
14 Mar 2024	4 sty 2025	DOT	0.00004865	0$	0$	0$
14 Mar 2024	4 sty 2025	DOT	0.00008802	0$	0$	0$
14 Mar 2024	4 sty 2025	DOT	0.00006304	0$	0$	0$
14 Mar 2024	4 sty 2025	DOT	0.00005257	0$	0$	0$
15 Mar 2024	4 sty 2025	DOT	0.00008595	0$	0$	0$
15 Mar 2024	4 sty 2025	DOT	0.00009402	0$	0$	0$
15 Mar 2024	4 sty 2025	DOT	0.00003227	0$	0$	0$
15 Mar 2024	4 sty 2025	DOT	0.00006246	0$	0$	0$
16 Mar 2024	4 sty 2025	DOT	0.00009389	0$	0$	0$
16 Mar 2024	4 sty 2025	DOT	0.00005641	0$	0$	0$
16 Mar 2024	4 sty 2025	DOT	0.00005303	0$	0$	0$
16 Mar 2024	4 sty 2025	DOT	0.00001648	0$	0$	0$
16 Mar 2024	4 sty 2025	DOT	0.00001721	0$	0$	0$
16 Mar 2024	4 sty 2025	DOT	0.00003455	0$	0$	0$
17 Mar 2024	4 sty 2025	DOT	0.00009178	0$	0$	0$
17 Mar 2024	4 sty 2025	DOT	0.00006459	0$	0$	0$
17 Mar 2024	4 sty 2025	DOT	0.00009038	0$	0$	0$
18 Mar 2024	4 sty 2025	DOT	0.00001204	0$	0$	0$
18 Mar 2024	4 sty 2025	DOT	0.0000468	0$	0$	0$
18 Mar 2024	4 sty 2025	DOT	0.00005179	0$	0$	0$
18 Mar 2024	4 sty 2025	DOT	0.00006512	0$	0$	0$
19 Mar 2024	4 sty 2025	DOT	0.00003613	0$	0$	0$
19 Mar 2024	4 sty 2025	DOT	0.00005828	0$	0$	0$
19 Mar 2024	4 sty 2025	DOT	0.00005544	0$	0$	0$
19 Mar 2024	4 sty 2025	DOT	0.0000597	0$	0$	0$
19 Mar 2024	4 sty 2025	DOT	0.00009578	0$	0$	0$
20 Mar 2024	4 sty 2025	DOT	0.00007452	0$	0$	0$
20 Mar 2024	4 sty 2025	DOT	0.00009501	0$	0$	0$
20 Mar 2024	4 sty 2025	DOT	0.00004127	0$	0$	0$
20 Mar 2024	4 sty 2025	DOT	0.00006494	0$	0$	0$
21 Mar 2024	4 sty 2025	DOT	0.00003282	0$	0$	0$
21 Mar 2024	4 sty 2025	DOT	0.00009133	0$	0$	0$
21 Mar 2024	4 sty 2025	DOT	0.00002368	0$	0$	0$
21 Mar 2024	4 sty 2025	DOT	0.00001744	0$	0$	0$
22 Mar 2024	4 sty 2025	DOT	0.00002544	0$	0$	0$
22 Mar 2024	4 sty 2025	DOT	0.00001989	0$	0$	0$
22 Mar 2024	4 sty 2025	DOT	0.00005016	0$	0$	0$
22 Mar 2024	4 sty 2025	DOT	0.00009824	0$	0$	0$
22 Mar 2024	4 sty 2025	DOT	0.00004734	0$	0$	0$
23 Mar 2024	4 sty 2025	DOT	0.00001018	0$	0$	0$
23 Mar 2024	4 sty 2025	DOT	0.00002052	0$	0$	0$
23 Mar 2024	4 sty 2025	DOT	0.00009895	0$	0$	0$
23 Mar 2024	4 sty 2025	DOT	0.00003723	0$	0$	0$
24 Mar 2024	4 sty 2025	DOT	0.00003113	0$	0$	0$
24 Mar 2024	4 sty 2025	DOT	0.00007227	0$	0$	0$
25 Mar 2024	4 sty 2025	DOT	0.00006549	0$	0$	0$
25 Mar 2024	4 sty 2025	DOT	0.00001804	0$	0$	0$
25 Mar 2024	4 sty 2025	DOT	0.00002664	0$	0$	0$
25 Mar 2024	4 sty 2025	DOT	0.00003758	0$	0$	0$
25 Mar 2024	4 sty 2025	DOT	0.00009781	0$	0$	0$
26 Mar 2024	4 sty 2025	DOT	0.00001284	0$	0$	0$
26 Mar 2024	4 sty 2025	DOT	0.00006161	0$	0$	0$
26 Mar 2024	4 sty 2025	DOT	0.00000708	0$	0$	0$
26 Mar 2024	4 sty 2025	DOT	0.00006922	0$	0$	0$
26 Mar 2024	4 sty 2025	DOT	0.00006617	0$	0$	0$
27 Mar 2024	4 sty 2025	DOT	0.0000124	0$	0$	0$
27 Mar 2024	4 sty 2025	DOT	0.00005778	0$	0$	0$
27 Mar 2024	4 sty 2025	DOT	0.00006224	0$	0$	0$
27 Mar 2024	4 sty 2025	DOT	0.00008246	0$	0$	0$
2 kwi 2024	4 sty 2025	DOT	0.00002657	0$	0$	0$
3 kwi 2024	4 sty 2025	DOT	0.00004111	0$	0$	0$
3 kwi 2024	4 sty 2025	DOT	0.00004388	0$	0$	0$
3 kwi 2024	4 sty 2025	DOT	0.00005051	0$	0$	0$
4 kwi 2024	4 sty 2025	DOT	0.00003222	0$	0$	0$
4 kwi 2024	4 sty 2025	DOT	0.00006156	0$	0$	0$
4 kwi 2024	4 sty 2025	DOT	0.00002523	0$	0$	0$
4 kwi 2024	4 sty 2025	DOT	0.00003201	0$	0$	0$
4 kwi 2024	4 sty 2025	DOT	0.00007199	0$	0$	0$
4 kwi 2024	4 sty 2025	DOT	0.00006018	0$	0$	0$
5 kwi 2024	4 sty 2025	DOT	0.00004891	0$	0$	0$
5 kwi 2024	4 sty 2025	DOT	0.000067	0$	0$	0$
5 kwi 2024	4 sty 2025	DOT	0.00005419	0$	0$	0$
5 kwi 2024	4 sty 2025	DOT	0.00006757	0$	0$	0$
5 kwi 2024	4 sty 2025	DOT	0.00002616	0$	0$	0$
6 kwi 2024	4 sty 2025	DOT	0.0000393	0$	0$	0$
6 kwi 2024	4 sty 2025	DOT	0.00007628	0$	0$	0$
6 kwi 2024	4 sty 2025	DOT	0.00005836	0$	0$	0$
6 kwi 2024	4 sty 2025	DOT	0.00005838	0$	0$	0$
6 kwi 2024	4 sty 2025	DOT	0.00000826	0$	0$	0$
6 kwi 2024	4 sty 2025	DOT	0.00006046	0$	0$	0$
6 kwi 2024	4 sty 2025	DOT	0.0000276	0$	0$	0$
7 kwi 2024	4 sty 2025	DOT	0.00002704	0$	0$	0$
7 kwi 2024	4 sty 2025	DOT	0.00007135	0$	0$	0$
7 kwi 2024	4 sty 2025	DOT	0.00005566	0$	0$	0$
7 kwi 2024	4 sty 2025	DOT	0.00004728	0$	0$	0$
7 kwi 2024	4 sty 2025	DOT	0.00006489	0$	0$	0$
7 kwi 2024	4 sty 2025	DOT	0.00005831	0$	0$	0$
7 kwi 2024	4 sty 2025	DOT	0.0000885	0$	0$	0$
8 kwi 2024	4 sty 2025	DOT	0.00006262	0$	0$	0$
8 kwi 2024	4 sty 2025	DOT	0.00007446	0$	0$	0$
8 kwi 2024	4 sty 2025	DOT	0.00006648	0$	0$	0$
8 kwi 2024	4 sty 2025	DOT	0.00005255	0$	0$	0$
8 kwi 2024	4 sty 2025	DOT	0.00005523	0$	0$	0$
9 kwi 2024	4 sty 2025	DOT	0.0000197	0$	0$	0$
9 kwi 2024	4 sty 2025	DOT	0.0000316	0$	0$	0$
9 kwi 2024	4 sty 2025	DOT	0.00006741	0$	0$	0$
9 kwi 2024	4 sty 2025	DOT	0.00005249	0$	0$	0$
9 kwi 2024	4 sty 2025	DOT	0.00003897	0$	0$	0$
9 kwi 2024	4 sty 2025	DOT	0.00005411	0$	0$	0$
10 kwi 2024	4 sty 2025	DOT	0.00007047	0$	0$	0$
10 kwi 2024	4 sty 2025	DOT	0.0000193	0$	0$	0$
10 kwi 2024	4 sty 2025	DOT	0.00002435	0$	0$	0$
10 kwi 2024	4 sty 2025	DOT	0.00009974	0$	0$	0$
10 kwi 2024	4 sty 2025	DOT	0.00003391	0$	0$	0$
10 kwi 2024	4 sty 2025	DOT	0.00005726	0$	0$	0$
11 kwi 2024	4 sty 2025	DOT	0.00006334	0$	0$	0$
11 kwi 2024	4 sty 2025	DOT	0.00007283	0$	0$	0$
11 kwi 2024	4 sty 2025	DOT	0.00005134	0$	0$	0$
11 kwi 2024	4 sty 2025	DOT	0.00009198	0$	0$	0$
11 kwi 2024	4 sty 2025	DOT	0.00006152	0$	0$	0$
11 kwi 2024	4 sty 2025	DOT	0.00002452	0$	0$	0$
12 kwi 2024	4 sty 2025	DOT	0.00004947	0$	0$	0$
12 kwi 2024	4 sty 2025	DOT	0.00005219	0$	0$	0$
12 kwi 2024	4 sty 2025	DOT	0.00002695	0$	0$	0$
12 kwi 2024	4 sty 2025	DOT	0.00003491	0$	0$	0$
12 kwi 2024	4 sty 2025	DOT	0.00005098	0$	0$	0$
15 kwi 2024	4 sty 2025	DOT	0.00005566	0$	0$	0$
16 kwi 2024	4 sty 2025	DOT	0.00004598	0$	0$	0$
16 kwi 2024	4 sty 2025	DOT	0.00007223	0$	0$	0$
16 kwi 2024	4 sty 2025	DOT	0.00003931	0$	0$	0$
16 kwi 2024	4 sty 2025	DOT	0.00001347	0$	0$	0$
16 kwi 2024	4 sty 2025	DOT	0.00003137	0$	0$	0$
16 kwi 2024	4 sty 2025	DOT	0.00005975	0$	0$	0$
16 kwi 2024	4 sty 2025	DOT	0.00005578	0$	0$	0$
17 kwi 2024	4 sty 2025	DOT	0.00005214	0$	0$	0$
17 kwi 2024	4 sty 2025	DOT	0.00004362	0$	0$	0$
17 kwi 2024	4 sty 2025	DOT	0.00007336	0$	0$	0$
17 kwi 2024	4 sty 2025	DOT	0.00004851	0$	0$	0$
17 kwi 2024	4 sty 2025	DOT	0.00004884	0$	0$	0$
17 kwi 2024	4 sty 2025	DOT	0.00004427	0$	0$	0$
18 kwi 2024	4 sty 2025	DOT	0.00002238	0$	0$	0$
18 kwi 2024	4 sty 2025	DOT	0.00003948	0$	0$	0$
18 kwi 2024	4 sty 2025	DOT	0.00001301	0$	0$	0$
18 kwi 2024	4 sty 2025	DOT	0.00009355	0$	0$	0$
18 kwi 2024	4 sty 2025	DOT	0.00004438	0$	0$	0$
18 kwi 2024	4 sty 2025	DOT	0.00007091	0$	0$	0$
19 kwi 2024	4 sty 2025	DOT	0.00004515	0$	0$	0$
19 kwi 2024	4 sty 2025	DOT	0.00005176	0$	0$	0$
19 kwi 2024	4 sty 2025	DOT	0.00002494	0$	0$	0$
19 kwi 2024	4 sty 2025	DOT	0.00009784	0$	0$	0$
19 kwi 2024	4 sty 2025	DOT	0.00003907	0$	0$	0$
19 kwi 2024	4 sty 2025	DOT	0.00003177	0$	0$	0$
20 kwi 2024	4 sty 2025	DOT	0.0000984	0$	0$	0$
20 kwi 2024	4 sty 2025	DOT	0.00007523	0$	0$	0$
20 kwi 2024	4 sty 2025	DOT	0.00001761	0$	0$	0$
20 kwi 2024	4 sty 2025	DOT	0.00008134	0$	0$	0$
20 kwi 2024	4 sty 2025	DOT	0.00004225	0$	0$	0$
20 kwi 2024	4 sty 2025	DOT	0.00009239	0$	0$	0$
20 kwi 2024	4 sty 2025	DOT	0.00003481	0$	0$	0$
21 kwi 2024	4 sty 2025	DOT	0.0000981	0$	0$	0$
21 kwi 2024	4 sty 2025	DOT	0.00005424	0$	0$	0$
21 kwi 2024	4 sty 2025	DOT	0.00002884	0$	0$	0$
21 kwi 2024	4 sty 2025	DOT	0.00003339	0$	0$	0$
21 kwi 2024	4 sty 2025	DOT	0.00008012	0$	0$	0$
21 kwi 2024	4 sty 2025	DOT	0.00007755	0$	0$	0$
21 kwi 2024	4 sty 2025	DOT	0.0000232	0$	0$	0$
21 kwi 2024	4 sty 2025	DOT	0.00002858	0$	0$	0$
22 kwi 2024	4 sty 2025	DOT	0.00009649	0$	0$	0$
22 kwi 2024	4 sty 2025	DOT	0.00005728	0$	0$	0$
22 kwi 2024	4 sty 2025	DOT	0.00003257	0$	0$	0$
22 kwi 2024	4 sty 2025	DOT	0.00009599	0$	0$	0$
22 kwi 2024	4 sty 2025	DOT	0.00003065	0$	0$	0$
22 kwi 2024	4 sty 2025	DOT	0.00007834	0$	0$	0$
23 kwi 2024	4 sty 2025	DOT	0.00002588	0$	0$	0$
23 kwi 2024	4 sty 2025	DOT	0.00006123	0$	0$	0$
23 kwi 2024	4 sty 2025	DOT	0.00005144	0$	0$	0$
23 kwi 2024	4 sty 2025	DOT	0.00004559	0$	0$	0$
23 kwi 2024	4 sty 2025	DOT	0.00004129	0$	0$	0$
23 kwi 2024	4 sty 2025	DOT	0.00000159	0$	0$	0$
24 kwi 2024	4 sty 2025	DOT	0.00009132	0$	0$	0$
24 kwi 2024	4 sty 2025	DOT	0.00008872	0$	0$	0$
24 kwi 2024	4 sty 2025	DOT	0.00003499	0$	0$	0$
24 kwi 2024	4 sty 2025	DOT	0.00002979	0$	0$	0$
24 kwi 2024	4 sty 2025	DOT	0.00007107	0$	0$	0$
25 kwi 2024	4 sty 2025	DOT	0.0000459	0$	0$	0$
25 kwi 2024	4 sty 2025	DOT	0.0000668	0$	0$	0$
25 kwi 2024	4 sty 2025	DOT	0.00008911	0$	0$	0$
25 kwi 2024	4 sty 2025	DOT	0.00002651	0$	0$	0$
25 kwi 2024	4 sty 2025	DOT	0.00004041	0$	0$	0$
25 kwi 2024	4 sty 2025	DOT	0.00001203	0$	0$	0$
26 kwi 2024	4 sty 2025	DOT	0.00004331	0$	0$	0$
26 kwi 2024	4 sty 2025	DOT	0.00002269	0$	0$	0$
26 kwi 2024	4 sty 2025	DOT	0.00004492	0$	0$	0$
26 kwi 2024	4 sty 2025	DOT	0.00004474	0$	0$	0$
26 kwi 2024	4 sty 2025	DOT	0.00007264	0$	0$	0$
26 kwi 2024	4 sty 2025	DOT	0.000034	0$	0$	0$
26 kwi 2024	4 sty 2025	DOT	0.00002218	0$	0$	0$
27 kwi 2024	4 sty 2025	DOT	0.00002778	0$	0$	0$
27 kwi 2024	4 sty 2025	DOT	0.00009529	0$	0$	0$
27 kwi 2024	4 sty 2025	DOT	0.00006502	0$	0$	0$
28 kwi 2024	4 sty 2025	DOT	0.00008664	0$	0$	0$
28 kwi 2024	4 sty 2025	DOT	0.00003278	0$	0$	0$
2 maj 2024	4 sty 2025	DOT	0.00005141	0$	0$	0$
2 maj 2024	4 sty 2025	DOT	0.00004649	0$	0$	0$
2 maj 2024	4 sty 2025	DOT	0.00004172	0$	0$	0$
3 maj 2024	4 sty 2025	DOT	0.00007521	0$	0$	0$
3 maj 2024	4 sty 2025	DOT	0.00008798	0$	0$	0$
3 maj 2024	4 sty 2025	DOT	0.00006454	0$	0$	0$
3 maj 2024	4 sty 2025	DOT	0.00007004	0$	0$	0$
3 maj 2024	4 sty 2025	DOT	0.00006011	0$	0$	0$
4 maj 2024	4 sty 2025	DOT	0.0000354	0$	0$	0$
4 maj 2024	4 sty 2025	DOT	0.000017	0$	0$	0$
4 maj 2024	4 sty 2025	DOT	0.0000465	0$	0$	0$
4 maj 2024	4 sty 2025	DOT	0.00003887	0$	0$	0$
4 maj 2024	4 sty 2025	DOT	0.00001971	0$	0$	0$
4 maj 2024	4 sty 2025	DOT	0.00009495	0$	0$	0$
5 maj 2024	4 sty 2025	DOT	0.00005885	0$	0$	0$
5 maj 2024	4 sty 2025	DOT	0.00007174	0$	0$	0$
5 maj 2024	4 sty 2025	DOT	0.00008838	0$	0$	0$
5 maj 2024	4 sty 2025	DOT	0.00002756	0$	0$	0$
5 maj 2024	4 sty 2025	DOT	0.00009515	0$	0$	0$
6 maj 2024	4 sty 2025	DOT	0.00006287	0$	0$	0$
6 maj 2024	4 sty 2025	DOT	0.00003203	0$	0$	0$
6 maj 2024	4 sty 2025	DOT	0.00007404	0$	0$	0$
6 maj 2024	4 sty 2025	DOT	0.0000596	0$	0$	0$
6 maj 2024	4 sty 2025	DOT	0.00005233	0$	0$	0$
7 maj 2024	4 sty 2025	DOT	0.00003105	0$	0$	0$
7 maj 2024	4 sty 2025	DOT	0.00004785	0$	0$	0$
7 maj 2024	4 sty 2025	DOT	0.00002408	0$	0$	0$
7 maj 2024	4 sty 2025	DOT	0.00003857	0$	0$	0$
7 maj 2024	4 sty 2025	DOT	0.00006673	0$	0$	0$
7 maj 2024	4 sty 2025	DOT	0.00004182	0$	0$	0$
8 maj 2024	4 sty 2025	DOT	0.00002581	0$	0$	0$
8 maj 2024	4 sty 2025	DOT	0.00005344	0$	0$	0$
8 maj 2024	4 sty 2025	DOT	0.00006937	0$	0$	0$
8 maj 2024	4 sty 2025	DOT	0.00001656	0$	0$	0$
8 maj 2024	4 sty 2025	DOT	0.00003091	0$	0$	0$
9 maj 2024	4 sty 2025	DOT	0.00004588	0$	0$	0$
9 maj 2024	4 sty 2025	DOT	0.00004013	0$	0$	0$
9 maj 2024	4 sty 2025	DOT	0.00003323	0$	0$	0$
9 maj 2024	4 sty 2025	DOT	0.00005183	0$	0$	0$
9 maj 2024	4 sty 2025	DOT	0.00006918	0$	0$	0$
9 maj 2024	4 sty 2025	DOT	0.00008183	0$	0$	0$
10 maj 2024	4 sty 2025	DOT	0.0000317	0$	0$	0$
10 maj 2024	4 sty 2025	DOT	0.00001977	0$	0$	0$
10 maj 2024	4 sty 2025	DOT	0.0000196	0$	0$	0$
10 maj 2024	4 sty 2025	DOT	0.0000723	0$	0$	0$
10 maj 2024	4 sty 2025	DOT	0.00002006	0$	0$	0$
11 maj 2024	4 sty 2025	DOT	0.00002684	0$	0$	0$
11 maj 2024	4 sty 2025	DOT	0.00003473	0$	0$	0$
11 maj 2024	4 sty 2025	DOT	0.00006617	0$	0$	0$
11 maj 2024	4 sty 2025	DOT	0.00006395	0$	0$	0$
11 maj 2024	4 sty 2025	DOT	0.00003565	0$	0$	0$
12 maj 2024	4 sty 2025	DOT	0.00001256	0$	0$	0$
12 maj 2024	4 sty 2025	DOT	0.00005113	0$	0$	0$
12 maj 2024	4 sty 2025	DOT	0.00007207	0$	0$	0$
12 maj 2024	4 sty 2025	DOT	0.00005982	0$	0$	0$
15 maj 2024	4 sty 2025	DOT	0.00021892	0$	0$	0$
16 maj 2024	4 sty 2025	DOT	0.00021719	0$	0$	0$
16 maj 2024	4 sty 2025	DOT	0.00021656	0$	0$	0$
16 maj 2024	4 sty 2025	DOT	0.0002099	0$	0$	0$
17 maj 2024	4 sty 2025	DOT	0.00022185	0$	0$	0$
17 maj 2024	4 sty 2025	DOT	0.00022148	0$	0$	0$
17 maj 2024	4 sty 2025	DOT	0.00003173	0$	0$	0$
17 maj 2024	4 sty 2025	DOT	0.000187	0$	0$	0$
17 maj 2024	4 sty 2025	DOT	0.00007794	0$	0$	0$
18 maj 2024	4 sty 2025	DOT	0.00013973	0$	0$	0$
19 maj 2024	4 sty 2025	DOT	0.00021356	0$	0$	0$
20 maj 2024	4 sty 2025	DOT	0.0002111	0$	0$	0$
20 maj 2024	4 sty 2025	DOT	0.00000627	0$	0$	0$
20 maj 2024	4 sty 2025	DOT	0.00020994	0$	0$	0$
21 maj 2024	4 sty 2025	DOT	0.00000967	0$	0$	0$
22 maj 2024	4 sty 2025	DOT	0.00020609	0$	0$	0$
22 maj 2024	4 sty 2025	DOT	0.00013914	0$	0$	0$
23 maj 2024	4 sty 2025	DOT	0.00007948	0$	0$	0$
24 maj 2024	4 sty 2025	DOT	0.00021995	0$	0$	0$
24 maj 2024	4 sty 2025	DOT	0.00004244	0$	0$	0$
25 maj 2024	4 sty 2025	DOT	0.00017636	0$	0$	0$
26 maj 2024	4 sty 2025	DOT	0.00022047	0$	0$	0$
27 maj 2024	4 sty 2025	DOT	0.0002193	0$	0$	0$
28 maj 2024	4 sty 2025	DOT	0.00000783	0$	0$	0$
28 maj 2024	4 sty 2025	DOT	0.00021217	0$	0$	0$
28 maj 2024	4 sty 2025	DOT	0.00022037	0$	0$	0$
29 maj 2024	4 sty 2025	DOT	0.00007445	0$	0$	0$
30 maj 2024	4 sty 2025	DOT	0.0001561	0$	0$	0$
30 maj 2024	4 sty 2025	DOT	0.00015329	0$	0$	0$
31 maj 2024	4 sty 2025	DOT	0.00006237	0$	0$	0$
1 cze 2024	4 sty 2025	DOT	0.00010757	0$	0$	0$
1 cze 2024	4 sty 2025	DOT	0.00010885	0$	0$	0$
2 cze 2024	4 sty 2025	DOT	0.00021672	0$	0$	0$
3 cze 2024	4 sty 2025	DOT	0.00007179	0$	0$	0$
3 cze 2024	4 sty 2025	DOT	0.00014799	0$	0$	0$
3 cze 2024	4 sty 2025	DOT	0.00006526	0$	0$	0$
4 cze 2024	4 sty 2025	DOT	0.00005038	0$	0$	0$
4 cze 2024	4 sty 2025	DOT	0.00011023	0$	0$	0$
4 cze 2024	4 sty 2025	DOT	0.00005207	0$	0$	0$
5 cze 2024	4 sty 2025	DOT	0.00004949	0$	0$	0$
5 cze 2024	4 sty 2025	DOT	0.00011573	0$	0$	0$
5 cze 2024	4 sty 2025	DOT	0.00004934	0$	0$	0$
6 cze 2024	4 sty 2025	DOT	0.00017352	0$	0$	0$
6 cze 2024	4 sty 2025	DOT	0.00005134	0$	0$	0$
7 cze 2024	4 sty 2025	DOT	0.00006362	0$	0$	0$
7 cze 2024	4 sty 2025	DOT	0.0001034	0$	0$	0$
7 cze 2024	4 sty 2025	DOT	0.00014976	0$	0$	0$
8 cze 2024	4 sty 2025	DOT	0.0000676	0$	0$	0$
8 cze 2024	4 sty 2025	DOT	0.00003068	0$	0$	0$
9 cze 2024	4 sty 2025	DOT	0.00003043	0$	0$	0$
9 cze 2024	4 sty 2025	DOT	0.00018759	0$	0$	0$
10 cze 2024	4 sty 2025	DOT	0.0000297	0$	0$	0$
10 cze 2024	4 sty 2025	DOT	0.0002154	0$	0$	0$
11 cze 2024	4 sty 2025	DOT	0.00016918	0$	0$	0$
11 cze 2024	4 sty 2025	DOT	0.00016979	0$	0$	0$
12 cze 2024	4 sty 2025	DOT	0.00005032	0$	0$	0$
12 cze 2024	4 sty 2025	DOT	0.00003077	0$	0$	0$
13 cze 2024	4 sty 2025	DOT	0.00019354	0$	0$	0$
13 cze 2024	4 sty 2025	DOT	0.00001221	0$	0$	0$
14 cze 2024	4 sty 2025	DOT	0.00020708	0$	0$	0$
14 cze 2024	4 sty 2025	DOT	0.00021191	0$	0$	0$
16 cze 2024	4 sty 2025	DOT	0.00021636	0$	0$	0$
17 cze 2024	4 sty 2025	DOT	0.00002972	0$	0$	0$
17 cze 2024	4 sty 2025	DOT	0.00019162	0$	0$	0$
17 cze 2024	4 sty 2025	DOT	0.00002579	0$	0$	0$
17 cze 2024	4 sty 2025	DOT	0.00018971	0$	0$	0$
18 cze 2024	4 sty 2025	DOT	0.00010034	0$	0$	0$
19 cze 2024	4 sty 2025	DOT	0.00012322	0$	0$	0$
20 cze 2024	4 sty 2025	DOT	0.00001841	0$	0$	0$
20 cze 2024	4 sty 2025	DOT	0.00006754	0$	0$	0$
20 cze 2024	4 sty 2025	DOT	0.00013069	0$	0$	0$
20 cze 2024	4 sty 2025	DOT	0.00009222	0$	0$	0$
21 cze 2024	4 sty 2025	DOT	0.00013553	0$	0$	0$
21 cze 2024	4 sty 2025	DOT	0.00003568	0$	0$	0$
22 cze 2024	4 sty 2025	DOT	0.00017982	0$	0$	0$
